id,Woi,CAPEX,Crusher1,microwave_choice,ore_sorter_choice,screen1_choice,part2_choice,Jb1,Screen2,crusher2_choice,Crusher2,part3_choice,primary_bm_BallMill,primary_bm_CS_sim,Screen1,HPGR,hpgr_fsp,hpgr_U
492,12.76213733,60.83586256,9,without,without,without,SAG,12.27641874,4,without,,Mono_Roll,27,0.7,,,,
493,15.77393619,53.79160581,9,without,without,without,SAG,14,5,without,,BallMill,27,0.7,,,,
494,10.57675335,598.2299453,8,without,with,without,CAHM,14,8,,,Mono_Roll,27,0.680727584,,,,
495,12.75404134,60.40899076,9,without,without,without,SAG,12.27641874,8,with,7,Mono_Roll,27,0.7,,,,
496,9.959425356,70.66841556,10,without,without,without,CAHM,12.33223549,4,,,Mono_Roll,27,0.7,,,,
497,9.720205277,71.58024646,9,without,without,without,CAHM,11.87892734,8,,,Mono_Roll,27,0.7,,,,
498,11.10974753,62.74340564,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
499,7.567832442,1077.511086,9,without,without,without,HPGR,,8,,,HPGR_Fines,27,0.7,,5,3.24066614,1.281255247
500,15.37880765,99.88358292,10,without,without,without,CAHM,17.26292156,8,,,Mono_Roll,35,0.745200627,,,,
501,7.742909678,110.3433368,9,without,without,without,CAHM,11.87892734,4,,,HPGR_Fines,29,0.69092156,,,,
502,10.27917057,101.4828104,9,without,without,without,SAG,12.27641874,0,without,,HPGR_Fines,27,0.7,,,,
503,7.584210893,620.0438866,8,without,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.776552506,,,,
504,14.27430235,59.72266463,9,without,without,without,SAG,13.86515066,8,without,,Mono_Roll,27,0.734347483,,,,
505,10.03013226,71.4916829,9,without,without,without,CAHM,11.87892734,8,,,Mono_Roll,27,0.745200627,,,,
506,11.35868012,77.25432717,9,with,without,without,SAG,10.58718869,8,without,,BallMill,27,0.7,,,,
507,11.62039708,69.63955505,9,without,with,without,CAHM,12.27641874,8,,,BallMill,27,0.7,,,,
508,10.30666758,84.66390174,9,with,without,without,SAG,10.58718869,8,with,7,Mono_Roll,27,0.744442792,,,,
509,11.29923064,65.95864419,9,without,without,without,CAHM,11.87892734,4,,,BallMill,27,0.69092156,,,,
510,7.069151052,98.38467665,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.697064243,,,,
511,6.972693815,127.5896453,9,with,with,without,CAHM,12.27641874,8,,,HPGR_Fines,27,0.7,,,,
512,12.01515385,59.65142873,9,without,without,without,SAG,11.53809621,8,without,,Mono_Roll,27,0.694643113,,,,
513,6.712500357,123.7835903,9,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.729417423,,,,
514,7.269895976,98.39815372,9,without,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.697064243,,,,
515,7.59464268,110.2432215,9,without,without,without,CAHM,10.58718869,4,,,HPGR_Fines,29,0.7,,,,
516,7.475901977,99.58066226,9,without,without,without,CAHM,12.33223549,4,,,HPGR_Fines,27,0.7,,,,
517,8.809952264,94.92525184,10,with,without,without,CAHM,12.21435708,4,,,Mono_Roll,27,0.69092156,,,,
518,6.701363819,123.7855156,9,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.725106336,,,,
519,9.441741722,72.57215083,9,without,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.69092156,,,,
520,11.6151659,65.94324183,9,without,without,without,CAHM,12.33223549,4,,,BallMill,27,0.7,,,,
521,14.41753385,53.02637032,9,without,without,without,SAG,12.27641874,8,without,,BallMill,27,0.7,,,,
522,6.755121491,122.6915706,9,with,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.745200627,,,,
523,9.68748884,117.2727725,9,with,without,without,SAG,14.80845384,1,without,,HPGR_Fines,27,0.715895221,,,,
524,8.54512932,95.8139792,9,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
525,17.16733718,101.1532504,9,without,without,without,SAG,11.1216273,4,without,,Mono_Roll,37,0.748557796,,,,
526,11.54251997,1925.981938,4,without,without,without,CAHM,12.33223549,4,,,BallMill,27,0.69092156,,,,
527,11.66967455,65.99571111,9,without,without,without,CAHM,11.1216273,8,,,BallMill,28,0.7,,,,
528,11.05227528,83.23997932,9,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,30,0.694643113,,,,
529,6.664089908,130.9031955,2,with,without,without,CAHM,11.53809621,4,,,HPGR_Fines,27,0.697064243,,,,
530,10.35592212,90.34512343,9,with,without,without,SAG,11.87892734,1,without,,Mono_Roll,27,0.7,,,,
531,12.40898681,59.52050869,9,without,without,without,SAG,10.58718869,8,without,,Mono_Roll,27,0.766423066,,,,
532,6.65777756,123.7989926,9,with,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.7,,,,
533,6.825840979,123.8066938,9,with,without,without,CAHM,12.33223549,4,,,HPGR_Fines,27,0.7,,,,
534,14.41753385,53.02637032,9,without,without,without,SAG,12.27641874,8,without,,BallMill,27,0.7,,,,
535,10.26453967,69.49553349,10,without,without,without,CAHM,12.27641874,8,,,Mono_Roll,27,0.745200627,,,,
536,10.16857167,87.52539585,10,with,with,without,SAG,11.87892734,8,with,7,Mono_Roll,27,0.7,,,,
537,13.7369101,53.91470323,9,without,without,without,SAG,11.87892734,8,with,10,BallMill,27,0.7,,,,
538,10.69339876,88.79286264,9,with,with,without,SAG,11.87892734,8,without,,Mono_Roll,27,0.768689088,,,,
539,8.718561706,110.9225523,9,with,without,without,SAG,12.27641874,8,without,,HPGR_Fines,27,0.7,,,,
540,11.08797631,69.06667168,10,without,without,without,CAHM,10.58718869,1,,,BallMill,27,0.7,,,,
541,7.036345114,99.49017341,9,without,without,without,CAHM,11.2088748,4,,,HPGR_Fines,27,0.68666213,,,,
542,10.81284265,91.09910611,2,with,without,without,SAG,12.27641874,8,without,,Mono_Roll,27,0.744442792,,,,
543,7.556826042,115.4975714,9,without,without,without,CAHM,10.58718869,1,,,HPGR_Fines,29,0.69092156,,,,
544,10.74853341,70.77815736,10,without,without,without,CAHM,15.76283505,4,,,Mono_Roll,27,0.69092156,,,,
545,10.62086774,88.85639737,9,with,with,without,SAG,12.27641874,8,without,,Mono_Roll,27,0.7,,,,
546,9.610345171,86.54634777,9,without,without,without,SAG,11.1216273,8,without,,HPGR_Fines,27,0.7,,,,
547,9.619881713,93.92564629,10,with,without,without,CAHM,15.28119755,8,,,Mono_Roll,27,0.69092156,,,,
548,7.329773342,1432.674814,6,without,without,without,CAHM,11.53809621,4,,,HPGR_Fines,28,0.7,,,,
549,11.95659652,82.0160815,10,with,without,without,SAG,17.57232451,8,without,,Mono_Roll,27,0.745200627,,,,
550,7.088203836,99.46706987,9,without,without,without,CAHM,11.53809621,4,,,HPGR_Fines,27,0.7,,,,
551,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
552,16.45020887,97.08408792,9,without,without,without,SAG,11.87892734,8,without,,Mono_Roll,36,0.7,,,,
553,10.26453967,1566.836107,5,without,without,without,CAHM,12.27641874,8,,,Mono_Roll,27,0.745200627,,,,
554,10.02974217,88.20608891,9,without,without,without,SAG,10.58718869,8,with,0,HPGR_Fines,27,0.7,,,,
555,13.65781929,52.91470323,9,without,without,without,SAG,11.53809621,8,without,,BallMill,27,0.7,,,,
556,16.21468113,89.95511307,9,without,without,without,CAHM,11.30411068,8,,,BallMill,35,0.7,,,,
557,9.777213137,509.2486813,0,without,without,without,SAG,11.1216273,8,without,,HPGR_Fines,27,0.755197894,,,,
558,9.476234365,74.01405826,9,without,without,without,CAHM,11.53809621,2,,,Mono_Roll,27,0.694643113,,,,
559,14.06475881,54.92047911,9,without,without,without,SAG,10.58718869,8,with,9,BallMill,27,0.7,,,,
560,7.069151052,98.38467665,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.697064243,,,,
561,11.3724212,64.85507273,9,without,without,without,CAHM,11.87892734,8,,,BallMill,27,0.7,,,,
562,13.59385334,54.01634939,9,without,without,without,SAG,11.53809621,4,without,,BallMill,27,0.69092156,,,,
563,6.730571059,1454.36158,6,with,without,without,CAHM,10.78079613,4,,,HPGR_Fines,27,0.733915056,,,,
564,9.663719732,70.68381792,10,without,without,without,CAHM,11.87892734,4,,,Mono_Roll,27,0.69092156,,,,
565,6.701363819,123.7855156,9,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.725106336,,,,
566,14.10980329,58.08850459,9,without,without,without,SAG,11.53809621,2,with,1,BallMill,27,0.7,,,,
567,9.419193947,74.02561003,9,without,without,without,CAHM,11.2088748,2,,,Mono_Roll,27,0.68666213,,,,
568,9.68849535,71.48975761,9,without,without,without,CAHM,11.30411068,8,,,Mono_Roll,27,0.697064243,,,,
569,11.23464969,2150.566401,3,without,without,without,CAHM,11.1216273,4,,,BallMill,27,0.71508546,,,,
570,6.65777756,123.7989926,9,with,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.7,,,,
571,7.079318085,98.37890077,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.7,,,,
572,7.069151052,1024.296129,7,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.697064243,,,,
573,6.859571623,122.739703,9,with,without,without,CAHM,11.87892734,8,,,HPGR_Fines,27,0.725106336,,,,
574,13.7369101,54.99902174,9,without,without,without,SAG,11.87892734,4,with,10,BallMill,27,0.7,,,,
575,12.75442639,134.3930822,9,with,without,without,CAHM,12.33223549,5,,,Mono_Roll,36,0.707732328,,,,
576,9.751632066,90.17889986,9,with,without,without,CAHM,11.1216273,4,,,BallMill,27,0.69092156,,,,
577,9.957355976,69.58409705,10,without,without,without,CAHM,12.27641874,8,,,Mono_Roll,27,0.7,,,,
578,14.41753385,53.02637032,9,without,without,without,SAG,12.27641874,8,without,,BallMill,27,0.7,,,,
579,6.809254582,123.8374985,9,with,without,without,CAHM,11.87892734,4,,,HPGR_Fines,27,0.7,,,,
580,7.789948889,128.6912915,9,with,with,without,CAHM,15.29934314,4,,,HPGR_Fines,27,0.766423066,,,,
581,11.10974753,62.74340564,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
582,8.682197296,96.88289536,9,with,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.729417423,,,,
583,7.048298804,98.39622842,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.69092156,,,,
584,14.15056106,1271.334076,9,without,without,without,SAG,10.58718869,2,without,,BallMill,27,0.766423066,,,,
585,12.30157854,59.74769346,9,without,without,without,SAG,11.87892734,8,without,,Mono_Roll,27,0.7,,,,
586,14.41753385,53.02637032,9,without,without,without,SAG,12.27641874,8,without,,BallMill,27,0.7,,,,
587,12.02141291,125.7041361,10,with,without,without,CAHM,12.78044373,4,,,Mono_Roll,35,0.69092156,,,,
588,16.60425587,65.36974523,9,without,without,without,SAG,12.27641874,4,without,,BallMill,31,0.69092156,,,,
589,10.26453967,72.57985201,9,without,without,without,CAHM,12.27641874,4,,,Mono_Roll,27,0.745200627,,,,
590,11.85224898,115.3688668,9,without,without,without,HPGR,,4,,,Mono_Roll,27,0.69092156,,3,2.810928769,1.060563573
591,14.26729776,133.2130037,9,without,without,without,HPGR,,4,,,BallMill,27,0.7,,0,2.352734137,1.768201653
592,8.54512932,95.8139792,9,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
593,9.063203029,95.81590449,9,with,without,without,CAHM,11.87892734,8,,,Mono_Roll,27,0.768689088,,,,
594,8.741372679,93.85248509,10,with,without,without,CAHM,11.87238384,8,,,Mono_Roll,27,0.7,,,,
595,7.470810304,98.30188898,9,without,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.750202496,,,,
596,9.497409078,69.46857937,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
597,6.670696943,124.3430772,9,with,without,without,CAHM,11.53809621,3,,,HPGR_Fines,27,0.7,,,,
598,11.50594455,120.7399494,9,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,34,0.745200627,,,,
599,8.922852203,2185.400673,3,with,with,without,CAHM,11.87892734,8,,,Mono_Roll,27,0.745200627,,,,
600,8.532143239,1592.238871,5,with,without,without,CAHM,10.79909115,4,,,Mono_Roll,27,0.7,,,,
601,6.65777756,123.7989926,9,with,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.7,,,,
602,7.056061145,104.7175692,9,without,without,without,CAHM,11.1216273,1,,,HPGR_Fines,27,0.693227874,,,,
603,9.719965703,69.58024646,10,without,without,without,CAHM,11.87238384,8,,,Mono_Roll,27,0.7,,,,
604,8.394437937,99.5671852,9,without,without,without,CAHM,17.65949404,4,,,HPGR_Fines,27,0.729417423,,,,
605,7.269895976,98.39815372,9,without,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.697064243,,,,
606,10.98320178,65.85275298,9,without,without,without,CAHM,10.58718869,4,,,BallMill,27,0.68666213,,,,
607,7.079318085,99.46321928,9,without,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.7,,,,
608,12.88973047,94.076876,10,without,without,without,CAHM,11.87238384,8,,,Mono_Roll,34,0.7,,,,
609,6.782902878,122.7223753,9,with,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.697064243,,,,
610,6.701363819,123.7855156,9,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.725106336,,,,
611,14.35719631,52.12994178,10,without,without,without,SAG,12.33223549,4,without,,BallMill,27,0.69092156,,,,
612,10.33486336,83.65026045,10,with,without,without,SAG,11.87892734,3,without,,Mono_Roll,27,0.693239154,,,,
613,11.10974753,63.82772415,10,without,without,without,CAHM,11.1216273,4,,,BallMill,27,0.7,,,,
614,7.223342127,101.0321962,9,without,without,without,CAHM,11.87892734,2,,,HPGR_Fines,27,0.694643113,,,,
615,11.30116061,63.84890239,10,without,without,without,CAHM,11.30411068,4,,,BallMill,27,0.697064243,,,,
616,12.30157854,59.74769346,9,without,without,without,SAG,11.87892734,8,without,,Mono_Roll,27,0.7,,,,
617,6.651200159,122.7165994,9,with,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.697064243,,,,
618,9.957355976,69.58409705,10,without,without,without,CAHM,12.27641874,8,,,Mono_Roll,27,0.7,,,,
619,7.069151052,98.38467665,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.697064243,,,,
620,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
621,8.568849276,93.80820331,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.710137775,,,,
622,9.995780581,69.57254528,10,without,without,without,CAHM,12.33223549,8,,,Mono_Roll,27,0.705738244,,,,
623,7.231726124,98.49634375,9,without,without,without,CAHM,11.87892734,8,,,HPGR_Fines,27,0.697064243,,,,
624,65.33505668,19123.56966,10,with,without,with,SAG,11.87892734,8,without,,BallMill,27,0.768689088,4,,,
625,10.01071447,91.34623245,9,without,with,without,SAG,11.1216273,8,without,,HPGR_Fines,27,0.7,,,,
626,12.01515385,59.65142873,9,without,without,without,SAG,11.53809621,8,without,,Mono_Roll,27,0.694643113,,,,
627,9.615598918,162.2309094,9,without,without,without,CAHM,11.2088748,4,,,HPGR_Fines,36,0.68666213,,,,
628,12.72882075,59.61677342,9,without,without,without,SAG,11.87892734,8,without,,Mono_Roll,27,0.768689088,,,,
629,7.079318085,98.37890077,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.7,,,,
630,6.755121491,123.7758891,9,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.745200627,,,,
631,11.57200586,79.68949478,9,without,without,without,CAHM,12.33223549,0,,,BallMill,27,0.694643113,,,,
632,12.23612249,60.29537065,9,without,without,without,SAG,11.1216273,5,without,,Mono_Roll,27,0.736027536,,,,
633,6.785821677,121.8451997,10,with,without,without,CAHM,11.87892734,4,,,HPGR_Fines,27,0.68666213,,,,
634,11.04110481,65.8469771,9,without,without,without,CAHM,11.2088748,4,,,BallMill,27,0.69092156,,,,
635,11.91802234,1049.274996,10,without,without,without,HPGR,,4,,,Mono_Roll,27,0.745200627,,5,3.472382411,1.180228195
636,10.02996153,1949.146754,4,with,without,without,CAHM,11.87892734,8,,,BallMill,27,0.7,,,,
637,8.49282316,96.90599889,9,with,without,without,CAHM,11.2088748,4,,,Mono_Roll,27,0.68666213,,,,
638,11.59091202,65.97212125,9,without,without,without,CAHM,13.48187702,4,,,BallMill,27,0.69092156,,,,
639,9.663719732,71.59949941,9,without,without,without,CAHM,11.87892734,8,,,Mono_Roll,27,0.69092156,,,,
640,10.41217545,87.49983497,10,with,without,without,SAG,10.58718869,8,with,2,Mono_Roll,27,0.766423066,,,,
641,7.174119371,113.1401616,9,without,without,without,CAHM,10.58718869,0,,,HPGR_Fines,27,0.729417423,,,,
642,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
643,12.72882075,57.61677342,10,without,without,without,SAG,11.87892734,8,without,,Mono_Roll,27,0.768689088,,,,
644,6.718444261,120.7031224,10,with,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.725106336,,,,
645,10.34615627,71.41467112,9,without,without,without,CAHM,12.08034539,8,,,Mono_Roll,27,0.766423066,,,,
646,16.49030698,100.095886,9,without,without,without,SAG,11.53809621,8,without,,Mono_Roll,37,0.694643113,,,,
647,9.623207545,72.52401846,9,without,without,without,CAHM,11.53809621,4,,,Mono_Roll,27,0.717642833,,,,
648,7.099392979,106.5443186,2,without,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.70956142,,,,
649,14.73723926,53.04947385,9,without,without,without,SAG,13.68094002,8,without,,BallMill,27,0.7,,,,
650,208.5624631,33220.94084,9,without,without,with,CAHM,11.87892734,4,,,Mono_Roll,27,0.742792824,0,,,
651,12.09141981,66.55252846,9,without,without,with,CAHM,11.2088748,4,,,BallMill,27,0.7,9,,,
652,9.497409078,71.46857937,9,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
653,9.479200203,69.47435525,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.697064243,,,,
654,10.79470259,87.16196666,10,with,without,without,CAHM,15.17919547,8,,,BallMill,27,0.691907941,,,,
655,7.637085462,98.51752199,9,without,without,without,CAHM,13.71857775,8,,,HPGR_Fines,27,0.7,,,,
656,11.04394641,72.68574322,9,without,without,without,CAHM,16.4663093,4,,,Mono_Roll,27,0.729417423,,,,
657,7.079318085,99.46321928,9,without,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.7,,,,
658,9.688582259,72.01020767,10,without,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.7,,,,
659,7.567832442,1077.511086,9,without,without,without,HPGR,,8,,,HPGR_Fines,27,0.7,,5,4.237222348,2.282422791
660,11.10974753,64.74340564,9,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
661,7.559234051,175.2320561,10,with,without,without,HPGR,,2,,,HPGR_Fines,27,0.68666213,,2,3.791928091,1.442261434
662,17.26024861,69.31200583,9,without,without,without,SAG,13.037399,8,with,7,BallMill,33,0.69092156,,,,
663,7.081514022,100.9089773,9,without,without,without,CAHM,11.2088748,2,,,HPGR_Fines,27,0.7,,,,
664,12.8649822,209.5346071,10,with,without,without,HPGR,,8,,,Mono_Roll,27,0.7,,8,4.970183911,3.582207129
665,9.63863497,87.11311189,9,without,without,without,SAG,11.2088748,8,with,6,HPGR_Fines,27,0.68666213,,,,
666,6.719630186,122.7031224,9,with,without,without,CAHM,11.2088748,8,,,HPGR_Fines,27,0.725106336,,,,
667,11.3724212,489.619713,1,without,without,without,CAHM,11.87892734,8,,,BallMill,27,0.7,,,,
668,85.11340995,23662.21105,9,without,without,with,HPGR,,8,,,BallMill,27,0.7,3,6,3.950753561,3.192049336
669,11.10974753,65.82772415,9,without,without,without,CAHM,11.1216273,4,,,BallMill,27,0.7,,,,
670,11.76705233,1494.011256,9,without,without,without,CAHM,11.2088748,5,,,BallMill,27,0.772369169,,,,
671,9.497409078,73.9986559,9,without,without,without,CAHM,11.1216273,2,,,Mono_Roll,27,0.7,,,,
672,6.785821677,123.8451997,9,with,without,without,CAHM,11.87892734,4,,,HPGR_Fines,27,0.68666213,,,,
673,11.10974753,62.74340564,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
674,9.464332424,71.48013114,9,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.694643113,,,,
675,7.079318085,98.37890077,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.7,,,,
676,9.655852941,69.4916829,10,without,without,without,CAHM,10.79909115,8,,,Mono_Roll,27,0.694643113,,,,
677,8.716461026,96.36715927,10,with,without,without,CAHM,12.69187967,2,,,Mono_Roll,27,0.694643113,,,,
678,11.33658054,62.7549574,10,without,without,without,CAHM,11.30411068,8,,,BallMill,27,0.701489207,,,,
679,12.29349657,61.57249164,9,without,without,without,SAG,11.1216273,8,with,9,Mono_Roll,27,0.736027536,,,,
680,13.64062564,51.99517115,10,without,without,without,SAG,11.1216273,4,without,,BallMill,27,0.7,,,,
681,8.741687047,94.93680361,10,with,without,without,CAHM,11.87892734,4,,,Mono_Roll,27,0.7,,,,
682,6.905439594,120.7281512,10,with,without,without,CAHM,11.87892734,8,,,HPGR_Fines,27,0.745200627,,,,
683,9.590557412,87.64991923,9,without,without,without,SAG,11.2088748,4,without,,HPGR_Fines,27,0.69092156,,,,
684,6.612206476,121.8047685,10,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.68666213,,,,
685,6.943444738,123.814395,9,with,without,without,CAHM,12.20621064,4,,,HPGR_Fines,27,0.714021985,,,,
686,30.59853924,16094.98058,9,without,without,with,CAHM,11.30411068,8,,,HPGR_Fines,27,0.697064243,4,,,
687,6.618760676,123.2505265,10,with,without,without,CAHM,10.79909115,2,,,HPGR_Fines,27,0.68666213,,,,
688,9.929851232,74.08107834,9,without,without,without,CAHM,11.1216273,4,,,Mono_Roll,28,0.7,,,,
689,9.464332424,997.3915839,7,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.694643113,,,,
690,8.568849276,1955.827646,4,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.710137775,,,,
691,6.651200159,129.0417908,9,with,without,without,CAHM,11.1216273,1,,,HPGR_Fines,27,0.697064243,,,,
692,11.98458706,60.73959783,9,without,without,without,SAG,11.2088748,4,without,,Mono_Roll,27,0.69092156,,,,
693,11.9959117,58.74152312,10,without,without,without,SAG,11.53809621,4,without,,Mono_Roll,27,0.69092156,,,,
694,7.079318085,104.7040921,9,without,without,without,CAHM,11.1216273,1,,,HPGR_Fines,27,0.7,,,,
695,11.10974753,63.10484514,10,without,without,without,CAHM,11.1216273,6,,,BallMill,27,0.7,,,,
696,10.31527142,83.11195178,10,with,without,without,SAG,11.87892734,4,without,,Mono_Roll,27,0.68666213,,,,
697,9.464332424,71.48013114,9,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.694643113,,,,
698,13.89558592,53.04177268,9,without,without,without,SAG,12.0018892,8,without,,BallMill,27,0.69092156,,,,
699,8.532339518,98.34598103,9,with,without,without,CAHM,11.1216273,2,,,Mono_Roll,27,0.697064243,,,,
700,10.98320178,72.95503054,2,without,without,without,CAHM,10.58718869,4,,,BallMill,27,0.68666213,,,,
701,13.60267133,53.10312416,9,without,without,without,SAG,11.1216273,7,without,,BallMill,27,0.694643113,,,,
702,8.082795968,120.4722822,10,without,without,without,CAHM,10.58718869,4,,,HPGR_Fines,31,0.68666213,,,,
703,9.655852941,72.02175944,10,without,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
704,19.47964263,258.3025069,9,without,without,without,HPGR,,2,,,Mono_Roll,37,0.68666213,,6,2.999208476,1.519741249
705,8.523643648,95.8120539,9,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.7,,,,
706,8.532143239,95.8139792,9,with,without,without,CAHM,10.79909115,8,,,Mono_Roll,27,0.7,,,,
707,7.995624743,107.1781559,10,without,without,without,CAHM,11.87892734,8,,,HPGR_Fines,29,0.745200627,,,,
708,7.036345114,99.49017341,9,without,without,without,CAHM,11.2088748,4,,,HPGR_Fines,27,0.68666213,,,,
709,9.543006257,1566.787974,5,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.710137775,,,,
710,9.445819688,69.47628055,10,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.694643113,,,,
711,11.59495554,67.09543198,9,without,without,without,CAHM,11.2088748,4,,,BallMill,28,0.69092156,,,,
712,11.68632741,551.2882574,10,with,without,without,SAG,11.53809621,4,with,5,BallMill,27,0.745200627,,,,
713,7.272771091,98.28841192,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.750202496,,,,
714,9.707055145,75.36048374,10,without,with,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.697064243,,,,
715,9.655852941,72.02175944,10,without,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
716,10.29028289,561.6510079,10,with,without,without,CAHM,11.87892734,8,,,BallMill,27,0.745200627,,,,
717,9.467273266,74.01020767,9,without,without,without,CAHM,11.2088748,2,,,Mono_Roll,27,0.694643113,,,,
718,9.676771867,93.86211157,10,with,without,without,CAHM,14.96920553,8,,,Mono_Roll,27,0.745200627,,,,
719,10.55228592,70.73554293,10,without,without,with,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,7,,,
720,7.27990029,96.39237783,10,without,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.7,,,,
721,11.27369846,73.70123896,10,without,with,without,CAHM,11.1216273,1,,,BallMill,27,0.693227874,,,,
722,9.479200203,72.55867377,9,without,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.697064243,,,,
723,10.09784596,85.0715206,9,with,without,without,SAG,11.2088748,4,without,,Mono_Roll,27,0.69092156,,,,
724,10.98320178,64.76843447,9,without,without,without,CAHM,10.58718869,8,,,BallMill,27,0.68666213,,,,
725,9.497409078,72.55289788,9,without,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.7,,,,
726,8.310728858,98.40803814,9,without,without,without,CAHM,16.98876517,9,,,HPGR_Fines,27,0.697064243,,,,
727,9.715808174,69.48013114,10,without,without,without,CAHM,11.30411068,8,,,Mono_Roll,27,0.701489207,,,,
728,8.521914449,96.34790632,10,with,without,without,CAHM,11.1216273,2,,,Mono_Roll,27,0.694643113,,,,
729,7.065494378,98.37697548,9,without,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.7,,,,
730,10.09366827,84.51342803,10,with,without,without,SAG,10.79909115,2,without,,Mono_Roll,27,0.694643113,,,,
731,11.79099966,82.00067915,10,with,without,without,SAG,13.93047773,8,without,,Mono_Roll,27,0.768689088,,,,
732,30.55096865,16094.97865,9,without,without,with,CAHM,11.1216273,8,,,HPGR_Fines,27,0.7,4,,,
733,11.10974753,62.74340564,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
734,11.10765805,67.53173854,10,without,with,without,CAHM,10.79909115,8,,,BallMill,27,0.7,,,,
735,11.03767958,65.8469771,9,without,without,without,CAHM,11.1216273,4,,,BallMill,27,0.69092156,,,,
736,16.52676278,100.0920354,9,without,without,without,SAG,11.1216273,8,without,,Mono_Roll,37,0.7,,,,
737,10.09366827,81.98335149,10,with,without,without,SAG,10.79909115,8,without,,Mono_Roll,27,0.694643113,,,,
738,11.11320622,69.07052226,10,without,without,without,CAHM,11.2088748,1,,,BallMill,27,0.7,,,,
